user_id,total_spent,avg_transaction,transaction_count,spend_std,age,annual_income,credit_score,employment_years,income_expense_ratio,spend_per_transaction,credit_score_scaled,income_expense_ratio_scaled,spend_std_scaled,employment_years_scaled,risk_score,risk_category
136,858254.36,2949.327697594502,291,1447.858950478445,48,683934,699,19,0.7968896307150715,2949.327697594502,0.5,0.2233777708528868,0.5159430488830501,0.7916666666666666,54.242527852074396,Medium Risk
137,898508.28,2985.077342192691,301,1404.561294927202,22,617428,703,13,0.6871700726007778,2985.077342192691,0.5134228187919465,0.17189928964565315,0.3971186221818068,0.5416666666666666,56.690595096548414,Medium Risk
138,920045.29,3129.40574829932,294,1383.6111978188248,26,1667763,705,14,1.812696633662458,3129.40574829932,0.5201342281879193,0.6999764977355734,0.33962397849856885,0.5833333333333333,38.838486651326996,Medium Risk
139,904609.3,3097.977054794521,292,1383.4740983161093,48,1342892,598,24,1.4844994408083134,3097.977054794521,0.16107382550335592,0.5459921642677932,0.33924772787705626,1.0,49.76760573688986,Medium Risk
140,946091.56,3153.6385333333337,300,1431.1597252276076,48,990907,633,13,1.047369030540765,3153.6385333333337,0.2785234899328861,0.3408982867785366,0.47011433502954203,0.5416666666666666,61.30201594958373,Medium Risk
141,963340.59,2892.9146846846847,333,1408.510373554243,40,382844,726,6,0.397412923294346,2892.9146846846847,0.5906040268456376,0.03595034652564333,0.4079563222346634,0.25,62.65947510932666,Medium Risk
142,860977.42,2928.49462585034,294,1459.7018330711794,50,1900396,697,16,2.2072541693369843,2928.49462585034,0.49328859060402674,0.8850959334540032,0.5484442020437874,0.6666666666666666,37.15090536611471,Medium Risk
143,936454.65,2982.339649681529,314,1500.3634160527872,31,1513997,667,11,1.6167328551361242,2982.339649681529,0.3926174496644297,0.6080337496645514,0.6600342922008955,0.4583333333333333,54.343062615826334,Medium Risk
144,848034.81,3072.589891304348,276,1419.9114186851068,48,422402,612,19,0.4980951194680322,3072.589891304348,0.20805369127516782,0.08318865692998409,0.43924491359653484,0.7916666666666666,67.13235936940029,High Risk
145,979802.81,2978.124042553192,329,1523.1109024599778,45,1466588,738,3,1.4968195488232983,2978.124042553192,0.6308724832214767,0.551772541620934,0.7224616221987001,0.125,53.94051928259429,Medium Risk
146,1088396.86,3173.1686880466477,343,1453.938448511078,59,738661,598,8,0.6786688083609502,3173.1686880466477,0.16107382550335592,0.16791064642716869,0.5326273903135923,0.3333333333333333,74.97764452083932,High Risk
147,933499.38,3175.1679591836737,294,1547.5775409611267,53,698929,806,5,0.7487192974889817,3175.1679591836737,0.8590604026845639,0.20077710023095147,0.7896069273241673,0.20833333333333331,56.576711445595066,Medium Risk
148,860046.6,3173.6036900369004,271,1416.7078395607898,21,880466,773,15,1.0237422018760378,3173.6036900369004,0.7483221476510069,0.329812995547809,0.4304531338109405,0.625,43.148397641999296,Medium Risk
149,1038967.82,3064.8018289085544,339,1495.1409636848157,47,873695,690,24,0.8409259489865625,3064.8018289085544,0.4697986577181208,0.24403883458241143,0.6457019940499173,1.0,54.14992182339178,Medium Risk
150,875255.07,3081.8840492957743,284,1393.0295085122991,33,763556,764,21,0.8723811219968141,3081.8840492957743,0.7181208053691277,0.2587970468875663,0.3654712294501077,0.875,41.2862849944557,Medium Risk
151,863713.67,2978.3230000000003,290,1502.1253999183616,23,875278,760,21,1.0133890783504675,2978.3230000000003,0.7046979865771812,0.32495549261936985,0.6648698132012396,0.875,45.75930195524236,Medium Risk
152,909716.92,3022.3153488372095,301,1435.1445041429195,59,1293176,581,20,1.4215147279001912,3022.3153488372095,0.10402684563758391,0.5164408480256493,0.4810500095854717,0.8333333333333333,57.986835153624526,Medium Risk
153,910020.29,3148.859134948097,289,1483.3010532661365,26,1478049,707,20,1.6241934561700815,3148.859134948097,0.5268456375838926,0.6115341320642069,0.6132089976097608,0.8333333333333333,42.97855867483277,Medium Risk
154,1015689.11,3077.8457878787876,330,1412.1472836350852,28,1283049,834,1,1.2632300448707183,3077.8457878787876,0.9530201342281881,0.4421764669001101,0.4179373188918287,0.041666666666666664,41.11274767284669,Medium Risk
155,908035.68,2910.3707692307694,312,1413.2664766485823,47,778007,835,23,0.8568022349077736,2910.3707692307694,0.9563758389261747,0.25148770787794894,0.42100878930988506,0.9583333333333333,33.027390187443125,Low Risk
156,927488.24,3061.017293729373,303,1558.7181644953498,29,1144573,693,7,1.2340566172569476,3061.017293729373,0.4798657718120807,0.42848880928485006,0.8201808276357387,0.29166666666666663,62.37865026074645,Medium Risk
157,793508.11,2885.4840363636363,275,1380.3831508124065,57,1765585,568,10,2.2250371202885373,2885.4840363636363,0.06040268456375841,0.8934393803480845,0.33076504999496015,0.41666666666666663,51.44802562972512,Medium Risk
158,914450.5,2988.400326797386,306,1394.2820511571208,53,1667290,567,12,1.823269821603247,2988.400326797386,0.057046979865771785,0.704937251005683,0.3689086594863289,0.5,56.733411364254074,Medium Risk
159,859201.66,2942.4714383561645,292,1521.199528487109,44,1574732,806,16,1.8327850996004826,2942.4714383561645,0.8590604026845639,0.709401651591876,0.7172161207126204,0.6666666666666666,32.99515877253639,Low Risk
160,966296.65,3231.761371237458,299,1406.6848442414464,35,1517540,627,7,1.570470103564987,3231.761371237458,0.25838926174496635,0.5863280827052579,0.40294640954406447,0.29166666666666663,57.05046154864972,Medium Risk
161,847962.29,2884.2254761904765,294,1530.0982084482455,52,825303,724,20,0.9732779508390638,2884.2254761904765,0.5838926174496644,0.3061360591538631,0.7416373169949106,0.8333333333333333,52.71242295454407,Medium Risk
162,976660.91,2977.6247256097563,328,1491.0695512023785,52,1410389,743,17,1.4440928121101928,2977.6247256097563,0.6476510067114094,0.5270340868581387,0.6345285656522219,0.7083333333333333,43.58676347240095,Medium Risk
163,851979.78,3010.5292579505303,283,1430.8668581790773,44,327712,662,17,0.3846476262617406,3010.5292579505303,0.37583892617449655,0.029961094338597505,0.46931060192440643,0.7083333333333333,64.70801679222282,Medium Risk
164,924012.46,3090.3426755852843,299,1419.3030814160084,32,1973361,663,13,2.135643279096042,3090.3426755852843,0.3791946308724832,0.8514973669736177,0.4375754161070904,0.5416666666666666,41.809775232396376,Medium Risk
165,854606.49,3096.4003260869563,276,1464.894459002014,59,412816,771,14,0.4830480517413342,3096.4003260869563,0.7416107382550337,0.07612883818385041,0.562694645663655,0.5833333333333333,54.263651928831415,Medium Risk
166,967111.79,3089.8140255591056,313,1402.3592961059478,22,1477354,715,5,1.5275938265626976,3089.8140255591056,0.5536912751677852,0.5662112898760407,0.39107554099874653,0.20833333333333331,48.330977492821226,Medium Risk
167,1004610.09,3053.5261094224925,329,1424.3371355258087,23,1935156,681,10,1.9262756956781113,3053.5261094224925,0.4395973154362416,0.7532657900914304,0.4513906812978843,0.41666666666666663,44.79393388294632,Medium Risk
168,867699.32,3002.419792387543,289,1461.7996149295875,57,585977,813,12,0.6753226451762115,3002.419792387543,0.8825503355704698,0.166340685687421,0.554201274187673,0.5,47.704543168164385,Medium Risk
169,951814.78,3100.3738762214984,307,1463.5230603519663,37,435230,604,24,0.4572633343642762,3100.3738762214984,0.18120805369127524,0.0640311036345915,0.5589310317613294,1.0,67.9154056469942,High Risk
170,873410.66,3022.182214532872,289,1433.4561576677172,22,1106741,680,0,1.2671484911805404,3022.182214532872,0.43624161073825496,0.44401493278703613,0.47641657621743283,0.0,60.93942716489864,Medium Risk
171,917650.93,3100.1720608108108,296,1343.574938190032,22,569114,837,5,0.6201857170242283,3100.1720608108108,0.9630872483221475,0.14047141161743465,0.22975000178813998,0.20833333333333331,43.54780399596459,Medium Risk
172,935558.16,3171.383593220339,295,1548.319896244343,48,1683194,815,8,1.7991334712958946,3171.383593220339,0.8892617449664431,0.6936129012082299,0.7916442187159016,0.3333333333333333,38.900336264245624,Medium Risk
173,931725.51,2884.5991021671825,323,1400.6375868045552,43,1304208,711,7,1.3997770652431745,2884.5991021671825,0.5402684563758391,0.5062419201607307,0.3863505479689957,0.29166666666666663,49.25535738140363,Medium Risk
174,870655.27,2854.6074426229507,305,1357.1809928487864,57,451456,636,10,0.5185243982960098,2854.6074426229507,0.28859060402684555,0.09277371418229155,0.26708993680099224,0.41666666666666663,66.20791616961151,High Risk
175,853048.27,2972.2936236933797,287,1408.4071917732351,52,1162312,604,21,1.362539543043678,2972.2936236933797,0.18120805369127524,0.4887707316169902,0.40767315410885674,0.875,54.02305925447279,Medium Risk
176,826120.6900000001,2819.524539249147,293,1449.4455264510107,53,1454146,837,18,1.7602101213564811,2819.524539249147,0.9630872483221475,0.675350752027029,0.5202971871835631,0.75,25.187367491585228,Low Risk
177,887955.4299999999,3072.510138408304,289,1418.2898427368077,21,570846,727,23,0.6428768615109433,3072.510138408304,0.5939597315436242,0.15111769633736738,0.43479472270384045,0.9583333333333333,48.998772959928935,Medium Risk
178,866448.12,3018.9829965156796,287,1477.1937540757806,39,300404,557,8,0.3467074289456592,3018.9829965156796,0.023489932885906173,0.012160223025389133,0.5964483597473218,0.3333333333333333,85.74201285317804,High Risk
179,887934.67,2920.837730263158,304,1418.1999382400932,22,1258447,796,16,1.4172743136609363,2920.837730263158,0.825503355704698,0.5144513204657681,0.434547992248254,0.6666666666666666,34.364802781327604,Low Risk
180,899162.12,2919.3575324675326,308,1493.968799629649,46,1003286,804,11,1.115801008165246,2919.3575324675326,0.8523489932885906,0.37300536353549957,0.6424851519349866,0.4583333333333333,44.95232736753407,Medium Risk
181,883508.97,2964.795201342282,298,1441.2965726089371,52,1623483,603,24,1.837539917676218,2964.795201342282,0.1778523489932886,0.7116325283577174,0.49793351053244983,1.0,47.38486214515237,Medium Risk
182,860836.46,3052.6115602836876,282,1389.7653073981155,26,1015460,798,13,1.1796201104214383,3052.6115602836876,0.8322147651006713,0.40294816054107657,0.3565130809985968,0.5416666666666666,37.78930002521614,Medium Risk
183,892825.39,3016.3019932432435,296,1366.083272680465,52,1184574,788,14,1.3267700641891467,3016.3019932432435,0.7986577181208054,0.4719883231143292,0.291521012430048,0.5833333333333333,34.96775042094289,Low Risk
184,831495.77,2917.52901754386,285,1395.7797999625648,24,535365,778,15,0.6438577552835897,2917.52901754386,0.7651006711409396,0.15157791439246449,0.3730190239133062,0.625,46.759519556559304,Medium Risk
185,911666.36,3028.7918936877077,301,1502.8375202935506,31,642786,616,21,0.7050671475911429,3028.7918936877077,0.22147651006711433,0.1802962815255898,0.6668241290700041,0.875,67.05091628328339,High Risk
186,1027919.43,3096.142861445783,332,1565.8400970375546,37,1399188,600,21,1.3611845045092688,3096.142861445783,0.16778523489932873,0.48813497143961143,0.8397259863875992,0.875,63.15298736308714,Medium Risk
187,958671.44,3143.1850491803275,305,1556.4507217420226,58,1110006,646,19,1.157858629855501,3143.1850491803275,0.3221476510067114,0.3927380577334419,0.8139581446333497,0.7916666666666666,61.34685337542884,Medium Risk
188,906226.65,3103.5159246575345,292,1437.0585368237103,44,500244,641,0,0.5520076020717334,3103.5159246575345,0.3053691275167787,0.10848344274801397,0.48630280752768895,0.0,75.78363340502611,High Risk
189,1077704.16,3096.851034482758,348,1366.8488488069218,25,1353385,813,9,1.2558038191111744,3096.851034482758,0.8825503355704698,0.4386922127728275,0.29362203021413436,0.375,36.19741247613142,Medium Risk
190,879668.08,2903.1949834983498,303,1426.0827942512726,54,463273,840,7,0.5266452319152015,2903.1949834983498,0.9731543624161074,0.09658386606439404,0.4561814002092994,0.29166666666666663,47.790709337690416,Medium Risk
191,966077.91,3086.51089456869,313,1453.2167864915623,26,1493104,645,17,1.545531664211223,3086.51089456869,0.31879194630872476,0.5746274068761303,0.5306468887217792,0.7083333333333333,51.59139744734631,Medium Risk
192,874830.82,3192.813211678832,274,1489.640605855349,42,1855540,637,0,2.121027240444044,3192.813211678832,0.2919463087248322,0.8446397794659528,0.6306070227999245,0.0,57.054826266650785,Medium Risk
193,871954.86,3070.2635915492956,284,1513.8959396922683,31,1798189,627,1,2.0622501031762126,3070.2635915492956,0.25838926174496635,0.8170625834923313,0.6971724315022088,0.041666666666666664,59.76294696420042,Medium Risk
194,858981.51,2844.3096357615896,302,1457.93716821496,36,1387341,837,0,1.6150999571574014,2844.3096357615896,0.9630872483221475,0.607267622737359,0.5436013234354538,0.0,38.94594409531314,Medium Risk
195,903829.88,3074.2512925170067,294,1499.1540787075533,53,1664652,669,0,1.841775799667079,3074.2512925170067,0.39932885906040294,0.7136199294666012,0.6567154331332081,0.0,57.74920071155202,Medium Risk
196,735496.79,3002.0277142857144,245,1470.0803039085436,29,1234604,714,8,1.6785987604378259,3002.0277142857144,0.5503355704697985,0.6370601411136001,0.5769264797002731,0.3333333333333333,48.16498039415451,Medium Risk
197,877832.39,3080.113649122807,285,1542.178124301914,26,1143523,731,12,1.3026666742155641,3080.113649122807,0.6073825503355703,0.46067943772405845,0.7747889751536907,0.5,52.9170071096071,Medium Risk
198,854580.85,3074.031834532374,278,1507.6849652945812,36,846237,772,0,0.9902363246262773,3074.031834532374,0.7449664429530203,0.31409262898803003,0.6801272713736695,0.0,58.10594105447679,Medium Risk
199,967922.48,3063.04582278481,316,1432.1009885203302,49,1549728,556,12,1.6010868969589382,3063.04582278481,0.020134228187919545,0.6006929420835145,0.4726975019402846,0.5,63.228463789723065,Medium Risk
200,805022.05,2970.561070110701,271,1467.0619667722253,23,1648464,812,19,2.047725276593355,2970.561070110701,0.8791946308724832,0.8102477910785204,0.5686430709279526,0.7916666666666666,24.41861560566653,Low Risk
201,903708.55,3053.069425675676,296,1601.1368853441295,40,1000903,710,21,1.1075506588932902,3053.069425675676,0.5369127516778525,0.3691344451937844,0.9365931396208764,0.875,55.74088312787917,Medium Risk
202,956413.84,3095.190420711974,309,1423.171580604305,56,392193,700,6,0.41006621150526223,3095.190420711974,0.5033557046979866,0.041887046149395285,0.44819197703611247,0.25,66.33977849181085,High Risk
203,932978.76,2999.931704180064,311,1495.6588301709637,39,1384763,634,1,1.4842385050652172,2999.931704180064,0.28187919463087274,0.5458697378200554,0.6471232069895296,0.041666666666666664,66.07560019310839,High Risk
204,889816.73,3036.9171672354946,293,1476.1487876890035,46,805950,696,5,0.9057483106661751,3036.9171672354946,0.4899328859060401,0.2744523432118972,0.5935805940392247,0.20833333333333331,63.36539057771618,Medium Risk
205,853582.89,2974.156411149826,287,1355.1625484480066,23,1486887,661,6,1.741936275222199,2974.156411149826,0.3724832214765099,0.6667769857726333,0.26155059533556013,0.25,48.440789581854354,Medium Risk
206,799141.01,3085.486525096525,259,1353.9932748875055,39,1210886,585,13,1.5152344640653594,3085.486525096525,0.1174496644295302,0.5604124950122313,0.2583416857834244,0.5416666666666666,56.11872061026799,Medium Risk
207,888433.46,3074.164221453287,289,1514.9381545249928,40,1100921,834,17,1.2391710235677076,3074.164221453287,0.9530201342281881,0.4308883985074055,0.7000326459508055,0.7083333333333333,37.09329626580736,Medium Risk
208,899809.11,2884.003557692308,312,1399.5451901805095,52,808153,737,14,0.898138272905461,2884.003557692308,0.6275167785234901,0.27088184773612095,0.3833526165352952,0.5833333333333333,48.827509650300115,Medium Risk
209,988117.17,3126.9530696202532,316,1461.4287612171759,27,1537665,631,1,1.5561565436617197,3126.9530696202532,0.27181208053691286,0.5796124128907534,0.5531835174706798,0.041666666666666664,63.53687514389904,Medium Risk
210,876050.67,3162.637797833935,277,1414.7764791057994,53,886165,551,9,1.0115453710000586,3162.637797833935,0.003355704697986628,0.32409045765367306,0.4251527821892207,0.375,73.0378922497447,High Risk
211,925078.82,3073.351561461794,301,1435.9716981416755,59,1784917,746,22,1.9294755878207221,3073.351561461794,0.6577181208053693,0.7547671230384423,0.4833201290970597,0.9166666666666666,30.2532546626,Low Risk
212,876417.03,2921.3901,300,1413.551222404123,38,1660642,560,11,1.8948080002507481,2921.3901,0.033557046979865834,0.738501702489063,0.4217902346497535,0.4583333333333333,58.23125697402788,Medium Risk
213,955893.82,3053.973865814696,313,1451.4758603551293,21,918362,783,16,0.9607364131719149,3053.973865814696,0.7818791946308727,0.30025179091396004,0.525869157746345,0.6666666666666666,44.14405761542755,Medium Risk
214,1040192.72,3041.4991812865496,342,1378.8260611958128,31,987409,744,7,0.9492558263626379,3041.4991812865496,0.651006711409396,0.2948653021013298,0.32649183291984096,0.29166666666666663,50.52364269602806,Medium Risk
215,998806.36,3101.883105590062,322,1515.1066018758036,48,861419,668,10,0.8624484529714048,3101.883105590062,0.3959731543624163,0.25413681379375846,0.7004949264053608,0.41666666666666663,66.2767337116099,High Risk
216,953527.01,3095.8669155844154,308,1505.2151518686246,45,940053,569,2,0.9858692938336377,3095.8669155844154,0.06375838926174504,0.31204369517482483,0.6733492100522898,0.08333333333333333,80.62412972163997,High Risk
217,931161.63,3124.703456375839,298,1523.3133545529604,43,1160395,810,5,1.2461799999211738,3124.703456375839,0.8724832214765099,0.43417688657366266,0.7230172239645891,0.20833333333333331,47.77312513040406,Medium Risk
218,998292.22,3129.442695924765,319,1410.2938786992172,51,1979748,842,8,1.9831347578768068,3129.442695924765,0.9798657718120807,0.7799430590775798,0.412850905409484,0.3333333333333333,25.563424322439467,Low Risk
219,867747.12,2951.5208163265306,294,1451.159262959933,50,425917,805,5,0.49083078489502796,2951.5208163265306,0.8557046979865772,0.079780359291655,0.5250002999871808,0.20833333333333331,55.03193079146376,Medium Risk
220,939865.41,3164.53,297,1574.312571960356,55,1110717,771,8,1.1817830384884576,3164.53,0.7416107382550337,0.4039629682359332,0.8629775218951292,0.3333333333333333,54.184285551898405,Medium Risk
221,1043085.66,3160.8656363636364,330,1581.7047891512693,27,1648346,775,6,1.5802594774431085,3160.8656363636364,0.7550335570469797,0.5909210842436938,0.8832644394794262,0.25,49.76148176563341,Medium Risk
222,938660.9,3128.869666666667,300,1433.3908741832638,36,998168,602,8,1.0633957374809155,3128.869666666667,0.17449664429530198,0.3484177349627241,0.4762374147244035,0.3333333333333333,67.96483369527078,High Risk
223,822196.18,2905.286855123675,283,1451.1498025291871,46,781680,829,17,0.950722004084232,2905.286855123675,0.936241610738255,0.2955532068248333,0.524974337143572,0.7083333333333333,38.239434162287516,Medium Risk
224,920899.52,3153.765479452055,292,1465.5873602115287,22,1271375,630,11,1.380579501225063,3153.765479452055,0.26845637583892623,0.4972347617696848,0.5645962171906338,0.4583333333333333,60.103908336359716,Medium Risk
225,1058513.62,3104.1455131964813,341,1454.8993187992278,21,581342,751,7,0.5492059705381968,3104.1455131964813,0.674496644295302,0.10716896665343723,0.5352643659112326,0.29166666666666663,59.507835768285965,Medium Risk
226,931624.53,3095.0981063122927,301,1395.0750729295546,32,839542,707,7,0.9011591826591341,3095.0981063122927,0.5268456375838926,0.2722992053035039,0.37108499804949924,0.29166666666666663,56.438126486448624,Medium Risk
227,936244.21,3141.759093959731,298,1409.039712612593,25,1392814,669,17,1.4876610024643038,3141.759093959731,0.39932885906040294,0.5474755132266349,0.40940902006179103,0.7083333333333333,47.16240493732267,Medium Risk
228,939095.5,3068.9395424836603,306,1458.2572732680385,57,301252,608,19,0.32078952566592,3068.9395424836603,0.19463087248322175,0.0,0.5444798074764949,0.7916666666666666,72.20251561261713,High Risk
229,804440.18,3001.6424626865673,268,1460.2246820805378,52,1126196,764,14,1.3999748247284216,3001.6424626865673,0.7181208053691277,0.5063347054227187,0.5498790888291656,0.5833333333333333,41.92331242598228,Medium Risk
230,1033639.41,3022.337456140351,342,1448.1466508025885,29,1164141,677,6,1.1262544643107213,3022.337456140351,0.4261744966442955,0.3779099407593243,0.516732602627771,0.25,60.331246447225354,Medium Risk
231,988104.24,3078.206355140187,321,1347.4430167239861,55,1834026,773,10,1.8561057890005614,3078.206355140187,0.7483221476510069,0.7203433076799468,0.24036540828950415,0.41666666666666663,30.755733767606436,Low Risk
232,949017.12,2893.3448780487806,328,1463.9583507385832,39,615826,758,19,0.6489092630910599,2893.3448780487806,0.6979865771812079,0.15394799274681004,0.5601256260177574,0.7916666666666666,50.27954253660857,Medium Risk
233,915208.28,3050.694266666667,300,1504.3913841664717,36,1670214,664,15,1.8249550801703847,3050.694266666667,0.3825503355704698,0.7057279445973155,0.6710884935378005,0.625,49.4856697878701,Medium Risk
234,915164.77,2990.7345424836603,306,1438.044735634415,23,905605,758,3,0.9895540450054693,2990.7345424836603,0.6979865771812079,0.31377251542540285,0.4890092937520243,0.125,54.06248021093612,Medium Risk
235,890775.47,3009.3765878378376,296,1400.2410939593171,40,627359,563,5,0.7042840997855498,3009.3765878378376,0.043624161073825496,0.1799288893082187,0.38526242819838163,0.20833333333333331,77.65553624713718,High Risk
236,915776.62,2916.486050955414,314,1360.9012470642504,44,1951451,558,21,2.1309246789899485,2916.486050955414,0.02684563758389258,0.8492834830402449,0.27729965990741334,0.875,46.002891391504676,Medium Risk
237,913757.72,2928.710641025641,312,1447.3902643551503,53,306949,589,2,0.3359194601387335,2928.710641025641,0.1308724832214765,0.00709869836163643,0.5146568046466293,0.08333333333333333,84.24963822933181,High Risk
238,919019.1,3169.0313793103446,290,1554.1048498157793,44,1063185,786,8,1.1568693186028451,3169.0313793103446,0.7919463087248322,0.3922738903452094,0.8075202236142656,0.3333333333333333,51.66406695655991,Medium Risk
239,885224.81,3010.968741496599,294,1537.8154558467259,31,617537,830,9,0.6976047135416369,3010.968741496599,0.9395973154362416,0.1767950391073735,0.762816235025491,0.375,51.44156748702016,Medium Risk
240,914254.71,2958.7531067961163,309,1481.4519279230124,28,962301,750,13,1.0525524117890517,2958.7531067961163,0.6711409395973154,0.3433302378250574,0.6081343288777457,0.5416666666666666,50.24784655689716,Medium Risk
241,826652.07,2995.1161956521737,276,1405.2060148898329,56,850222,795,10,1.0285125155496193,2995.1161956521737,0.8221476510067114,0.33205114257481644,0.39888796694117357,0.41666666666666663,42.99105727634408,Medium Risk
242,909298.59,3010.9224834437086,302,1444.378184049086,58,1080722,827,17,1.1885226831815499,3010.9224834437086,0.9295302013422821,0.40712509063817043,0.5063905668794919,0.7083333333333333,34.75550157146485,Low Risk
243,955669.92,3053.258530351438,313,1432.0214665291849,40,1803678,784,21,1.887344115633565,3053.258530351438,0.7852348993288589,0.7349997794900807,0.47247926483511815,0.875,26.791370435489874,Low Risk
244,954255.1,3159.7850993377483,302,1492.5351553743697,55,1686465,553,11,1.7673104393154409,3159.7850993377483,0.010067114093959884,0.678682095963312,0.6385507135789541,0.4583333333333333,65.18320239939112,High Risk
245,906949.45,3033.275752508361,299,1481.1666332435098,45,776467,703,22,0.856130405062818,3033.275752508361,0.5134228187919465,0.251172497165817,0.6073513770919914,0.9166666666666666,52.89205396914718,Medium Risk
246,1013355.91,3098.947737003058,327,1435.7488248634234,55,656600,578,11,0.647946090332665,3098.947737003058,0.09395973154362425,0.15349608907899998,0.4827084842128695,0.4583333333333333,74.88569640786054,High Risk
247,931903.06,2912.1970625000004,320,1505.0095410845763,45,1664133,658,12,1.7857361687384092,2912.1970625000004,0.3624161073825505,0.6873271231775282,0.6727849396956826,0.5,52.65132134019853,Medium Risk
248,869260.68,2946.646372881356,295,1479.0732684217937,49,1274304,647,24,1.4659630066322566,2946.646372881356,0.325503355704698,0.5372951963362667,0.6016064268943402,1.0,49.52065519813437,Medium Risk
249,849835.28,3035.126,280,1419.29423192517,38,1653038,764,12,1.9451275310669616,3035.126,0.7181208053691277,0.7621107387083019,0.4375511299035515,0.5,33.253472248902504,Low Risk
250,937799.35,2921.493302180685,321,1475.881367297499,38,550875,842,18,0.587412435293328,2921.493302180685,0.9798657718120807,0.12509476595207325,0.5928466957644987,0.75,42.558788923304945,Medium Risk
251,982749.35,3149.8376602564103,312,1517.0899696740157,22,763389,624,18,0.7767891171843563,3149.8376602564103,0.2483221476510069,0.21394696447861405,0.7059380049868644,0.75,67.75907599759363,High Risk
252,762668.6,3038.5203187250995,251,1482.090010123507,55,370390,695,22,0.48564999267047315,3038.5203187250995,0.48657718120805393,0.07734962296939871,0.6098854572170693,0.9166666666666666,59.097019112977534,Medium Risk
253,819947.12,3025.6351291512915,271,1358.310099142491,36,1007689,677,13,1.2289682778567477,3025.6351291512915,0.4261744966442955,0.4261014501969073,0.27018861284536655,0.5416666666666666,49.579621368449764,Medium Risk
254,894655.72,2914.1880130293157,307,1534.298917138906,56,553490,591,3,0.6186625621753137,2914.1880130293157,0.13758389261744974,0.13975677423087246,0.7531655809517415,0.125,84.1801721504979,High Risk
255,925850.05,2948.567038216561,314,1471.9517749492284,53,1915952,590,12,2.069397738867109,2948.567038216561,0.13422818791946312,0.8204161280737512,0.582062473108373,0.5,54.83077904277371,Medium Risk
256,869760.67,3073.3592579505303,283,1470.7407548641065,24,1596516,583,7,1.835580815582291,3073.3592579505303,0.11073825503355716,0.7107133522139326,0.5787389959938207,0.29166666666666663,62.002540427283925,Medium Risk
257,869539.07,2937.631993243243,296,1426.6281417943997,53,665340,566,22,0.7651640080991415,2937.631993243243,0.05369127516778538,0.20849266836349595,0.45767803110859395,0.9166666666666666,67.26958594039449,High Risk
258,960754.2,3050.0133333333333,315,1477.568075934366,34,733027,714,20,0.7629703830594756,3050.0133333333333,0.5503355704697985,0.2074634581905701,0.5974756343117735,0.8333333333333333,53.96386397407542,Medium Risk
259,1022440.05,3098.303181818182,330,1548.1771450360695,41,1856617,702,22,1.815868813041899,3098.303181818182,0.5100671140939599,0.7014648283429608,0.7912524577702329,0.9166666666666666,43.17875531182724,Medium Risk
260,1026059.18,3099.8766767371603,331,1407.6219299711092,40,1666199,625,18,1.6238819675099052,3099.8766767371603,0.25167785234899354,0.611387987079532,0.4055181117108324,0.75,49.70999778961591,Medium Risk
261,883105.63,3024.3343493150687,292,1468.3498748419513,28,1565040,636,11,1.7722002293202457,3024.3343493150687,0.28859060402684555,0.6809762991773591,0.5721775564810554,0.4583333333333333,54.03859101336074,Medium Risk
262,900595.7,2992.0122923588037,301,1485.5062997964906,27,1859312,666,17,2.064535728962508,2992.0122923588037,0.38926174496644306,0.8181349587926765,0.6192609916812208,0.7083333333333333,43.59200999601862,Medium Risk
263,856818.63,2934.310376712329,292,1526.2355209534771,23,1665843,576,5,1.9442189299735464,2934.310376712329,0.08724832214765099,0.7616844391030528,0.7310367054548998,0.20833333333333331,65.59150966083862,High Risk
264,876891.82,3098.5576678445227,283,1489.7802777579884,37,950199,836,17,1.083598886804532,3098.5576678445227,0.9597315436241609,0.3578966962405243,0.6309903330172122,0.7083333333333333,37.66730174628288,Medium Risk
265,980660.74,3055.0178816199377,321,1493.914655152445,53,523777,683,18,0.5341062190375848,3055.0178816199377,0.44630872483221484,0.10008442960992825,0.6423365599065982,0.75,62.973392940706596,Medium Risk
266,889454.12,2954.9970764119603,301,1454.629866865368,32,1159909,768,21,1.3040683874734316,2954.9970764119603,0.7315436241610738,0.46133709685833874,0.5345248923495167,0.875,38.121358095602595,Medium Risk
267,868041.75,3014.0338541666665,288,1415.1675300286754,42,1354145,717,4,1.5599998502376182,3014.0338541666665,0.5604026845637584,0.5814156245399922,0.42622596735664287,0.16666666666666666,48.96795665120155,Medium Risk
268,795025.64,2912.1818315018318,273,1365.7829512021406,42,894124,647,23,1.124648005063082,2912.1818315018318,0.325503355704698,0.3771562184183755,0.290696821673444,0.9583333333333333,48.73163243125319,Medium Risk
269,935851.38,3058.337843137255,306,1367.2689871555267,50,928861,817,8,0.992530459270146,3058.337843137255,0.8959731543624163,0.315168996494252,0.2947750417980779,0.3333333333333333,40.08137053844942,Medium Risk
270,863303.09,3008.0247038327525,287,1403.501819411017,58,729802,786,2,0.845360115646059,3008.0247038327525,0.7919463087248322,0.2461192673600649,0.3942110381749617,0.08333333333333333,51.532521937328156,Medium Risk
271,975398.04,3116.2876677316294,313,1444.2049270608334,58,558090,722,9,0.5721664152616095,3116.2876677316294,0.5771812080536916,0.11794160229395528,0.5059150870402491,0.375,60.75371139010712,Medium Risk
